uniprot,gene,skin_score,tier,cell_type_preferred,worth_curating,evidence_exists_elsewhere,work_needed,druggable_class,structural_family,protein_class,description
Q14061,COX17,0.4377093466633732,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Essential proteins, Predicted intracellular proteins",Cytochrome c oxidase copper chaperone COX17
Q14201,BTG3,0.4371704258737706,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,BTG anti-proliferation factor 3
Q9NR46,SH3GLB2,0.4371554716094393,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,"SH3 domain containing GRB2 like, endophilin B2"
O00409,FOXN3,0.437067177055483,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Transcription factors",Forkhead box N3
Q02952,AKAP12,0.4370337761534953,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",A-kinase anchoring protein 12
Q5T751,LCE1C,0.4369441962398653,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Late cornified envelope 1C
Q12802,AKAP13,0.4368473772664989,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",A-kinase anchoring protein 13
Q92982,NINJ1,0.4367373655425241,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted membrane proteins,Ninjurin 1
P62308,SNRPG,0.4367334890124559,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",Small nuclear ribonucleoprotein polypeptide G
O60613,SELENOF,0.4367034555793536,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Selenoprotein F
Q9Y2H0,DLGAP4,0.4366598433624777,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,DLG associated protein 4
Q8TE85,GRHL3,0.4364872170308876,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors",Grainyhead like transcription factor 3
Q05519,SRSF11,0.4364457186709567,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Serine and arginine rich splicing factor 11
Q9UMX5,NENF,0.4362710955653485,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted secreted proteins",Neudesin neurotrophic factor
Q9NX31,OSER1,0.4362640062472657,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Oxidative stress responsive serine rich 1
Q8NFD5,ARID1B,0.4362217560843374,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors",AT-rich interaction domain 1B
Q15797,SMAD1,0.4360014338957567,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",SMAD family member 1
Q86WP2,GPBP1,0.4359808772375879,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,GC-rich promoter binding protein 1
O95377,GJB5,0.4358750339944457,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Predicted membrane proteins",Gap junction protein beta 5
P54725,RAD23A,0.4358109802678649,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Predicted intracellular proteins","RAD23 homolog A, nucleotide excision repair protein"
P57086,SCAND1,0.435757059849544,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",SCAN domain containing 1
Q13595,TRA2A,0.4357494521296653,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Transformer 2 alpha homolog
Q8WX93,PALLD,0.4357480138029779,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins","Palladin, cytoskeletal associated protein"
O94985,CLSTN1,0.4356258926260585,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted membrane proteins",Calsyntenin 1
Q96CT7,CCDC124,0.4353280986138614,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Coiled-coil domain containing 124
Q14494,NFE2L1,0.4351758710466074,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins, Transcription factors",NFE2 like bZIP transcription factor 1
Q9UNF1,MAGED2,0.4351536331357628,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",MAGE family member D2
O60315,ZEB2,0.435063851725065,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors",Zinc finger E-box binding homeobox 2
Q3KQU3,MAP7D1,0.4350478223331979,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,MAP7 domain containing 1
P61952,GNG11,0.4349837622857473,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, RAS pathway related proteins",G protein subunit gamma 11
Q6P582,MZT2A,0.4349064217392177,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",Mitotic spindle organizing protein 2A
Q969H8,MYDGF,0.4348756557814517,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Myeloid derived growth factor
O94832,MYO1D,0.4347852607119551,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Myosin ID
Q7Z5L7,PODN,0.4346763814983349,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted secreted proteins",Podocan
P43034,PAFAH1B1,0.4341879349594199,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Platelet activating factor acetylhydrolase 1b regulatory subunit 1
Q6P1L8,MRPL14,0.4341768549417251,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Ribosomal proteins",Mitochondrial ribosomal protein L14
Q9P1Z2,CALCOCO1,0.4341598844242533,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Calcium binding and coiled-coil domain 1
Q9UGK3,STAP2,0.4341550499873057,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Signal transducing adaptor family member 2
Q6UWK7,GPR15LG,0.4340309351547796,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted secreted proteins,G protein-coupled receptor 15 ligand
P08651,NFIC,0.4339886016413505,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Transcription factors",Nuclear factor I C
Q99985,SEMA3C,0.4338457353493616,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted secreted proteins,Semaphorin 3C
Q92802,N4BP2L2,0.4337966967488987,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",NEDD4 binding protein 2 like 2
Q71UI9,H2AZ2,0.4336087566992372,medium,basal keratinocytes,False,False,structural protein - skip,False,True,Predicted intracellular proteins,H2A.Z variant histone 2
Q8WU90,ZC3H15,0.4335754711347649,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Zinc finger CCCH-type containing 15
Q9UEY8,ADD3,0.4335012167299748,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Adducin 3
Q9BPZ3,PAIP2,0.4334601362495161,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Poly(A) binding protein interacting protein 2
P62079,TSPAN5,0.4330823630975805,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,Predicted membrane proteins,Tetraspanin 5
Q96QZ7,MAGI1,0.4330736747156672,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins","Membrane associated guanylate kinase, WW and PDZ domain containing 1"
Q9BT30,ALKBH7,0.432834424979701,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,AlkB homolog 7
Q8N0T1,RBIS,0.4327712400983177,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Ribosomal biogenesis factor
P55196,AFDN,0.4327648153942787,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins","Afadin, adherens junction formation factor"
Q9NS93,TM7SF3,0.4326025577626539,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",Transmembrane 7 superfamily member 3
P47928,ID4,0.4325696390096169,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Transcription factors",Inhibitor of DNA binding 4
Q5T686,AVPI1,0.4324738427617721,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Arginine vasopressin induced 1
