normalised,display_name,smiles,inchikey,source,is_ingredient_name
urisal,urisal,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
uritone,uritone,C1N2CN3CN1CN(C2)C3,VKYKSIONXSXAKP-UHFFFAOYSA-N,ChEMBL,False
uro mag,uro-mag,[Mg+2],JLVVSXFLKOJNIY-UHFFFAOYSA-N,ChEMBL,False
uroazulen,uroazulen,Cc1ccc(C(C)C)cc2c(C)ccc1-2,FWKQNCXZGNBPFD-UHFFFAOYSA-N,ChEMBL,False
urobak,urobak,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,JLKIGFTWXXRPMT-UHFFFAOYSA-N,ChEMBL,False
urocit k,urocit-k,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
urocit k 5meq,urocit-k 5meq,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
uroclens,uroclens,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,ChEMBL,False
urolene blue,urolene blue,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,RBTBFTRPCNLSDE-UHFFFAOYSA-N,ChEMBL,False
urologic g,urologic g,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
urosulfon,urosulfon,CC(=O)NS(=O)(=O)c1ccc(N)cc1,SKIVFJLNDNKQPD-UHFFFAOYSA-N,ChEMBL,False
urotropin,urotropin,C1N2CN3CN1CN(C2)C3,VKYKSIONXSXAKP-UHFFFAOYSA-N,ChEMBL,False
urovist cysto,urovist cysto,CNCC(O)C(O)C(O)C(O)CO,MBBZMMPHUWSWHV-UHFFFAOYSA-N,ChEMBL,False
urovist cysto pediatric,urovist cysto pediatric,CNCC(O)C(O)C(O)C(O)CO,MBBZMMPHUWSWHV-UHFFFAOYSA-N,ChEMBL,False
urovist meglumine diu ct,urovist meglumine diu/ct,CNCC(O)C(O)C(O)C(O)CO,MBBZMMPHUWSWHV-UHFFFAOYSA-N,ChEMBL,False
ursin,ursin,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,BJRNKVDFDLYUGJ-UHFFFAOYSA-N,ChEMBL,False
urso,urso,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
urso 250,urso 250,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
urso forte,urso forte,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursodeoxycholate,ursodeoxycholate,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursodeoxycholate de berberine,ursodeoxycholate de berberine,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursodeoxycholato de berberina,ursodeoxycholato de berberina,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursodeoxycholic acid,ursodeoxycholic acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursodesoxycholic acid,ursodesoxycholic acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursodiol,ursodiol,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,True
ursofalk,ursofalk,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursogal,ursogal,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
ursolic acid,ursolic acid,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,WCGUUGGRBIKTOS-UHFFFAOYSA-N,ChEMBL,True
ursolic acid 6,"ursolic acid, 6",CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,WCGUUGGRBIKTOS-UHFFFAOYSA-N,BindingDB,False
ursolic acid glutaryl hemi ester,ursolic acid glutaryl hemi ester,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,WCGUUGGRBIKTOS-UHFFFAOYSA-N,ChEMBL,False
ursolic acid hydrogen malonate,ursolic acid hydrogen malonate,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,WCGUUGGRBIKTOS-UHFFFAOYSA-N,ChEMBL,False
urson,urson,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,WCGUUGGRBIKTOS-UHFFFAOYSA-N,ChEMBL,False
ursonorm,ursonorm,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N,ChEMBL,False
usb 003,usb-003,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(=O)O,PVHLMTREZMEJCG-UHFFFAOYSA-N,ChEMBL,False
usb003,usb003,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(=O)O,PVHLMTREZMEJCG-UHFFFAOYSA-N,ChEMBL,False
usl 255,usl-255,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,KJADKKWYZYXHBB-UHFFFAOYSA-N,ChEMBL,False
usl255,usl255,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,KJADKKWYZYXHBB-UHFFFAOYSA-N,ChEMBL,False
usnic acid,(+)-usnic acid,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,CUCUKLJLRRAKFN-UHFFFAOYSA-N,ChEMBL,True
utovlan,utovlan,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,QGQUHXSBTSDAML-UHFFFAOYSA-N,ChEMBL,False
utrogestan,utrogestan,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,MNRHZPCIEGLWGK-UHFFFAOYSA-N,ChEMBL,False
utrogestan reg,utrogestan&reg;,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,MNRHZPCIEGLWGK-UHFFFAOYSA-N,GtoPdb,False
uval,uval,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,CXVGEDCSTKKODG-UHFFFAOYSA-N,ChEMBL,False
uvasorb dmo,uvasorb dmo,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,WYWZRNAHINYAEF-UHFFFAOYSA-N,ChEMBL,False
uvasorb heb,uvasorb heb,CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1,OSCJHTSDLYVCQC-UHFFFAOYSA-N,ChEMBL,False
uvasorb s 5,uvasorb s 5,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,CXVGEDCSTKKODG-UHFFFAOYSA-N,ChEMBL,False
uvesterol d,uvesterol d,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,MECHNRXZTMCUDQ-UHFFFAOYSA-N,ChEMBL,False
uvinul,uvinul,CCCCC(CC)COC(=O)c1ccccc1O,FMRHJJZUHUTGKE-UHFFFAOYSA-N,ChEMBL,False
uvinul 3088,uvinul 3088,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,ChEMBL,False
uvinul 40,uvinul 40,COc1ccc(C(=O)c2ccccc2)c(O)c1,DXGLGDHPHMLXJC-UHFFFAOYSA-N,ChEMBL,False
uvinul d 5030,uvinul d 5030,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,CXVGEDCSTKKODG-UHFFFAOYSA-N,ChEMBL,False
uvinul mc 80,uvinul mc 80,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,ChEMBL,False
uvinul mc 80n,uvinul mc 80n,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,ChEMBL,False
uvinul mc 90,uvinul mc 90,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,ChEMBL,False
uvinul mc80,uvinul mc80,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,ChEMBL,False
uvinul ms 40,uvinul ms 40,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,CXVGEDCSTKKODG-UHFFFAOYSA-N,ChEMBL,False
ux 007,ux-007,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,PJHKBYALYHRYSK-UHFFFAOYSA-N,GtoPdb,False
ux007,ux007,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,PJHKBYALYHRYSK-UHFFFAOYSA-N,GtoPdb,False
vadosilan,vadosilan,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,False
vagifem,vagifem,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,VOXZDWNPVJITMN-UHFFFAOYSA-N,ChEMBL,False
vagifem 18,vagifem 18,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,VOXZDWNPVJITMN-UHFFFAOYSA-N,ChEMBL,False
vagifem 8,vagifem 8,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,VOXZDWNPVJITMN-UHFFFAOYSA-N,ChEMBL,False
vaginorm,vaginorm,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,FMGSKLZLMKYGDP-UHFFFAOYSA-N,ChEMBL,False
vagisil,vagisil,CCN(CC)CC(=O)Nc1c(C)cccc1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,ChEMBL,False
vagistat,vagistat,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,QXHHHPZILQDDPS-UHFFFAOYSA-N,ChEMBL,False
vagistat 1,vagistat-1,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,QXHHHPZILQDDPS-UHFFFAOYSA-N,ChEMBL,False
vagostigmin,vagostigmin,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,ALWKGYPQUAPLQC-UHFFFAOYSA-N,ChEMBL,False
valacyclovir hydrochloride guanine,"valacyclovir hydrochloride, guanine-",Nc1nc(=O)c2[nH]cnc2[nH]1,UYTPUPDQBNUYGX-UHFFFAOYSA-N,ChEMBL,False
valchlor,valchlor,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N,ChEMBL,False
valda,valda,Cc1ccc(C(C)C)c(O)c1,MGSRCZKZVOBKFT-UHFFFAOYSA-N,ChEMBL,False
valderma,valderma,O=C(OOC(=O)c1ccccc1)c1ccccc1,OMPJBNCRMGITSC-UHFFFAOYSA-N,ChEMBL,False
valeric acid,valeric acid,CCCCC(=O)O,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,ChEMBL,True
valeric alcohol,valeric alcohol,CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,ChEMBL,False
valganciclovir hydrochloride impurity b,valganciclovir hydrochloride impurity b,Nc1nc(=O)c2[nH]cnc2[nH]1,UYTPUPDQBNUYGX-UHFFFAOYSA-N,ChEMBL,False
valina,valina,CC(C)C(N)C(=O)O,KZSNJWFQEVHDMF-UHFFFAOYSA-N,ChEMBL,False
valine,valine,CC(C)C(N)C(=O)O,KZSNJWFQEVHDMF-UHFFFAOYSA-N,ChEMBL,True
valni 20 ret,valni 20 ret,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],OSUCQKNXQBPLDG-UHFFFAOYSA-N,ChEMBL,False
valni xl,valni xl,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],OSUCQKNXQBPLDG-UHFFFAOYSA-N,ChEMBL,False
valproate,valproate,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproate magnesium,valproate magnesium,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproate semisodique,valproate semisodique,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproate semisodium,valproate semisodium,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproate sodium,valproate sodium,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproato semisodico,valproato semisodico,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproic acid,valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,True
valproic acid extended release,valproic acid extended release,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproic acid sodium,"valproic acid, sodium",CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproic acid sodium salt,"valproic acid, sodium salt",CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproic acid sodium salt 1 1,valproic acid sodium salt (1:1),CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproic acid sodium salt 2 1,valproic acid sodium salt (2:1),CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,ChEMBL,False
valproinsaeure,valproinsaeure,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,BindingDB,False
valrox,valrox,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CMWTZPSULFXXJA-UHFFFAOYSA-N,ChEMBL,False
vanadate,vanadate,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,BindingDB,False
vanair,vanair,O=C(OOC(=O)c1ccccc1)c1ccccc1,OMPJBNCRMGITSC-UHFFFAOYSA-N,ChEMBL,False
vanilla,vanilla,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,GtoPdb,False
vanillal,vanillal,CCOc1cc(C=O)ccc1O,CBOQJANXLMLOSS-UHFFFAOYSA-N,ChEMBL,False
vanillic acid,vanillic acid,COc1cc(C(=O)O)ccc1O,WKOLLVMJNQIZCI-UHFFFAOYSA-N,ChEMBL,True
vanillic aldehyde,vanillic aldehyde,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,ChEMBL,False
vanillin,vanillin,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,ChEMBL,True
vanillin ethyl,"vanillin,ethyl",CCOc1cc(C=O)ccc1O,CBOQJANXLMLOSS-UHFFFAOYSA-N,ChEMBL,False
vanillin melting point standard,vanillin melting point standard,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,ChEMBL,False
vanillin natural,"vanillin, natural",COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,ChEMBL,False
vanilline,vanilline,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,ChEMBL,False
vanos,vanos,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,WJOHZNCJWYWUJD-UHFFFAOYSA-N,ChEMBL,False
vantrela,vantrela,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,LLPOLZWFYMWNKH-UHFFFAOYSA-N,ChEMBL,False
vantrela er,vantrela er,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,LLPOLZWFYMWNKH-UHFFFAOYSA-N,ChEMBL,False
vanzoate,vanzoate,O=C(OCc1ccccc1)c1ccccc1,SESFRYSPDFLNCH-UHFFFAOYSA-N,ChEMBL,False
varibar,varibar,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
varibar honey,varibar honey,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
varibar nectar,varibar nectar,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
varibar pudding,varibar pudding,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
varibar thin honey,varibar thin honey,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
varibar thin liquid,varibar thin liquid,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
varinon,varinon,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,GZSOSUNBTXMUFQ-UHFFFAOYSA-N,ChEMBL,False
vasad,vasad,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],OSUCQKNXQBPLDG-UHFFFAOYSA-N,ChEMBL,False
vasagin,vasagin,CNC(=O)OCc1cccc(COC(=O)NC)n1,YEKQSSHBERGOJK-UHFFFAOYSA-N,ChEMBL,False
vasocil,vasocil,CNC(=O)OCc1cccc(COC(=O)NC)n1,YEKQSSHBERGOJK-UHFFFAOYSA-N,ChEMBL,False
vasocon,vasocon,c1ccc2c(CC3=NCCN3)cccc2c1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,ChEMBL,False
vasodilan,vasodilan,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,False
vasorome,vasorome,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,QSLJIVKCVHQPLV-UHFFFAOYSA-N,ChEMBL,False
vasotran,vasotran,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,False
vasoverin,vasoverin,CNC(=O)OCc1cccc(COC(=O)NC)n1,YEKQSSHBERGOJK-UHFFFAOYSA-N,ChEMBL,False
vasoxine,vasoxine,COc1ccc(OC)c(C(O)C(C)N)c1,WJAJPNHVVFWKKL-UHFFFAOYSA-N,ChEMBL,False
vasoxyl,vasoxyl,COc1ccc(OC)c(C(O)C(C)N)c1,WJAJPNHVVFWKKL-UHFFFAOYSA-N,ChEMBL,False
vaumigan,vaumigan,Cc1ccc(C(C)C)cc2c(C)ccc1-2,FWKQNCXZGNBPFD-UHFFFAOYSA-N,ChEMBL,False
vazalore,vazalore,CC(=O)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,ChEMBL,False
vazculep,vazculep,CNCC(O)c1cccc(O)c1,SONNWYBIRXJNDC-UHFFFAOYSA-N,ChEMBL,False
vebonol,vebonol,C=CCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)C=CC4(C)C3CCC12C,VKDSLLAXPVZSPZ-UHFFFAOYSA-N,ChEMBL,False
vegolysen t,vegolysen-t,C[N+](C)(C)CCCCCC[N+](C)(C)C,VZJFGSRCJCXDSG-UHFFFAOYSA-N,ChEMBL,False
velmol,velmol,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,HNSDLXPSAYFUHK-UHFFFAOYSA-N,ChEMBL,False
veltol,veltol,Cc1occc(=O)c1O,XPCTZQVDEJYUGT-UHFFFAOYSA-N,ChEMBL,False
velutin,velutin,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(OC)c3)oc2c1,ROCUOVBWAWAQFD-UHFFFAOYSA-N,ChEMBL,True
ven detrex,ven-detrex,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,GZSOSUNBTXMUFQ-UHFFFAOYSA-N,ChEMBL,False
vendal,vendal,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-UHFFFAOYSA-N,ChEMBL,False
venetlin,venetlin,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
venopirin,venopirin,NCCCCC(N)C(=O)O,KDXKERNSBIXSRK-UHFFFAOYSA-N,ChEMBL,False
venosmine,venosmine,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,GZSOSUNBTXMUFQ-UHFFFAOYSA-N,ChEMBL,False
venoterpine,venoterpine,CC,OTMSDBZUPAUEDD-UHFFFAOYSA-N,ChEMBL,False
ventaire,ventaire,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,LUMAEVHDZXIGEP-UHFFFAOYSA-N,ChEMBL,False
ventilastin,ventilastin,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventipulmin,ventipulmin,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,STJMRWALKKWQGH-UHFFFAOYSA-N,ChEMBL,False
ventmax sr,ventmax sr,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventodisks,ventodisks,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventolin,ventolin,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventolin cr,ventolin cr,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventolin e breathe,ventolin e-breathe,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventolin hfa,ventolin hfa,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventolin reg,ventolin&reg;,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,GtoPdb,False
ventolin rotacaps,ventolin rotacaps,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
ventoline,ventoline,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,ChEMBL,False
venvia,venvia,CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,FLDPBMANMDLQTH-UHFFFAOYSA-N,ChEMBL,False
venzonate,venzonate,O=C(OCc1ccccc1)c1ccccc1,SESFRYSPDFLNCH-UHFFFAOYSA-N,ChEMBL,False
veracur,veracur,C=O,WSFSSNUMVMOOMR-UHFFFAOYSA-N,ChEMBL,False
veratric acid,veratric acid,COc1ccc(C(=O)O)cc1OC,DAUAQNGYDSHRET-UHFFFAOYSA-N,ChEMBL,True
verbacoside,verbacoside,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,FBSKJMQYURKNSU-UHFFFAOYSA-N,ChEMBL,False
verbascoside,verbascoside,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,FBSKJMQYURKNSU-UHFFFAOYSA-N,ChEMBL,True
veritol,veritol,CNC(C)Cc1ccc(O)cc1,SBUQZKJEOOQSBV-UHFFFAOYSA-N,ChEMBL,False
vermidol,vermidol,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
vermidon,vermidon,CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF-UHFFFAOYSA-N,ChEMBL,False
verospirone,verospirone,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,RRQQBPFUONLKTL-UHFFFAOYSA-N,ChEMBL,False
verrugon,verrugon,O=C(O)c1ccccc1O,YGSDEFSMJLZEOE-UHFFFAOYSA-N,ChEMBL,False
versatis,versatis,CCN(CC)CC(=O)Nc1c(C)cccc1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,ChEMBL,False
versene 100,versene 100,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,ChEMBL,False
versene 9,versene-9,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,ChEMBL,False
versene acid,versene acid,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,ChEMBL,False
versene na,versene na,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,ChEMBL,False
versene na2 crystals,versene na2 crystals,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,ChEMBL,False
vertigo vomex s,vertigo-vomex s,CN(C)CCOC(c1ccccc1)c1ccccc1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,ChEMBL,False
vesanoid,vesanoid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SHGAZHPCJJPHSC-UHFFFAOYSA-N,ChEMBL,False
vespro,vespro,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N,ChEMBL,False
